source,title,link,summary,created_at
ThanhNien,Thanh niên An Giang chung sức xây dựng quê hương,https://thanhnien.vn/thanh-nien-an-giang-chung-suc-xay-dung-que-huong-185260521161531469.htm,"<a href=""https://thanhnien.vn/thanh-nien-an-giang-chung-suc-xay-dung-que-huong-185260521161531469.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2026/5/21/thanh-nien1-17793549238481283015497-0-0-640-1024-crop-17793698316151831647688.jpg"" /></a> Sáng nay (22.5), Đại hội Hội Liên hiệp Thanh niên Việt Nam tỉnh An Giang lần thứ I (nhiệm kỳ 2026 - 2029) diễn ra phiên trọng thể với chủ đề ""Thanh niên An Giang - Khát vọng - Đoàn kết - Hội nhập - Phát triển - Tự tin bước vào kỷ nguyên mới"".",58:12.5
ThanhNien,Tin tức đặc biệt trên báo in Thanh Niên 22.5.2026,https://thanhnien.vn/tin-tuc-dac-biet-tren-bao-in-thanh-nien-2252026-185260521225531022.htm,"<a href=""https://thanhnien.vn/tin-tuc-dac-biet-tren-bao-in-thanh-nien-2252026-185260521225531022.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2026/5/21/anh-tuan-minh-17793795435012008304862-440-266-1332-1692-crop-17793795633791080482565.jpg"" /></a> Tin tức đặc biệt trên báo in Thanh Niên 22.5.2026. Tin tức Định hình tiêu chí xã, phường xã hội chủ nghĩa; Cần làm gì để xe cũ dùng được xăng sinh học?, Khán giả VN xem World Cup 2026 trên những kênh nào?… có thể đón xem trên Báo Thanh Niên số ra ngày 22.5.2026.",58:12.5
ThanhNien,Chung dòng máu Lạc Hồng: Người lính đưa công nghệ số đến với đồng bào vùng biên,https://thanhnien.vn/chung-dong-mau-lac-hong-nguoi-linh-dua-cong-nghe-so-den-voi-dong-bao-vung-bien-185260521152006017.htm,"<a href=""https://thanhnien.vn/chung-dong-mau-lac-hong-nguoi-linh-dua-cong-nghe-so-den-voi-dong-bao-vung-bien-185260521152006017.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2026/5/21/cong-nghe-so-1779351590038852950530-44-0-684-1024-crop-1779355184441807969586.jpg"" /></a> Giữa những thôn làng heo hút dọc tuyến biên giới giáp Campuchia, nơi sóng điện thoại vẫn còn chập chờn, những người lính Đồn Biên phòng Ia Nan, tỉnh Gia Lai đang lặng lẽ làm một công việc rất khác: đưa công nghệ số đến với đồng bào vùng biên.",58:12.5
ThanhNien,Sự chuyển mình của xã đảo giữa sông Hồng,https://thanhnien.vn/su-chuyen-minh-cua-xa-dao-giua-song-hong-185260521191050366.htm,"<a href=""https://thanhnien.vn/su-chuyen-minh-cua-xa-dao-giua-song-hong-185260521191050366.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2026/5/21/photo-1779365237143-1779365238004949689979-4-0-1254-2000-crop-177937636700981000324.jpeg"" /></a> Là xã đảo duy nhất của thủ đô Hà Nội, gặp khó khăn về địa lý, thiếu thốn về hạ tầng, nhưng từ khi vận hành mô hình chính quyền địa phương 2 cấp, Minh Châu đã cho thấy bước chuyển mạnh mẽ, dẫn đầu thành phố trong nhiều nhiệm vụ.",58:12.5
ThanhNien,"Ủy ban Pháp luật và Tư pháp chủ động trong kiến tạo 
thể chế phát triển",https://thanhnien.vn/uy-ban-phap-luat-va-tu-phap-chu-dong-trong-kien-tao-the-che-phat-trien-185260521221812102.htm,"<a href=""https://thanhnien.vn/uy-ban-phap-luat-va-tu-phap-chu-dong-trong-kien-tao-the-che-phat-trien-185260521221812102.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2026/5/21/photo-1779376630551-1779376631351139874400-67-0-1101-1654-crop-1779376644236236674091.jpeg"" /></a> Chiều 21.5, Chủ tịch Quốc hội Trần Thanh Mẫn chủ trì cuộc làm việc với Thường trực Ủy ban Pháp luật và Tư pháp về nhiệm vụ trọng tâm năm 2026 và cả nhiệm kỳ 2026 - 2031.",58:12.5
ThanhNien,"Định hình tiêu chí xã, phường xã hội chủ nghĩa",https://thanhnien.vn/dinh-hinh-tieu-chi-xa-phuong-xa-hoi-chu-nghia-185260521224832254.htm,"<a href=""https://thanhnien.vn/dinh-hinh-tieu-chi-xa-phuong-xa-hoi-chu-nghia-185260521224832254.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2026/5/21/photo-1779377897256-17793778986681429538979-42-0-682-1024-crop-1779377907602478047028.jpeg"" /></a> Chiều 21.5, Học viện Chính trị quốc gia Hồ Chí Minh tổ chức hội thảo khoa học với chủ đề ""Xây dựng xã, phường xã hội chủ nghĩa trong kỷ nguyên phát triển mới - những vấn đề lý luận và thực tiễn"".",58:12.5
ThanhNien,Thi tốt nghiệp THPT ở TP.HCM sau sáp nhập thực hiện ra sao?,https://thanhnien.vn/thi-tot-nghiep-thpt-o-tphcm-sau-sap-nhap-thuc-hien-ra-sao-185260521195337155.htm,"<a href=""https://thanhnien.vn/thi-tot-nghiep-thpt-o-tphcm-sau-sap-nhap-thuc-hien-ra-sao-185260521195337155.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2026/5/21/a-1-trang-17-142-aaaaaaaaa-177936786903961217249-0-94-1120-1886-crop-1779367874495717132864.jpg"" /></a> Ngày 21.5, đoàn công tác của Bộ GD-ĐT do Thứ trưởng Phạm Ngọc Thưởng dẫn đầu đã có buổi làm việc với UBND TP.HCM về công tác chuẩn bị cho kỳ thi tốt nghiệp THPT năm 2026.",58:12.5
ThanhNien,Siết kỷ luật công vụ bằng chế tài,https://thanhnien.vn/siet-ky-luat-cong-vu-bang-che-tai-185260521192359331.htm,"<a href=""https://thanhnien.vn/siet-ky-luat-cong-vu-bang-che-tai-185260521192359331.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2026/5/21/chao-ngay-moi-1779366233841431752417-0-0-259-414-crop-17793662368511782852513.jpg"" /></a> Từ yêu cầu xử lý nghiêm cán bộ né tránh trách nhiệm đến việc gắn trách nhiệm người đứng đầu với kết quả thực thi, Kế hoạch 232 do UBND TP.Đà Nẵng vừa ban hành cho thấy TP đang muốn siết lại kỷ luật công vụ theo hướng làm thật, kiểm tra thật và chịu trách nhiệm thật, thay vì dừng ở những khẩu hiệu chung chung.",58:12.5
ThanhNien,Thế hệ 'không một xu dính túi',https://thanhnien.vn/the-he-khong-mot-xu-dinh-tui-18526052119315714.htm,"<a href=""https://thanhnien.vn/the-he-khong-mot-xu-dinh-tui-18526052119315714.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2026/5/21/photo-1779366273635-177936627457511379508-51-0-1301-2000-crop-17793663747401380924198.jpeg"" /></a> Nhiều học sinh phổ thông ở các đô thị lớn như TP.HCM không còn thói quen giữ, chi tiêu tiền mặt mà sử dụng điện thoại để quét mã thanh toán 'tất tần tật' mọi thứ.",58:12.5
BaoNhanDan,"Tổng Bí thư, Chủ tịch nước Tô Lâm sắp thăm chính thức Thái Lan",https://nhandan.vn/tong-bi-thu-chu-tich-nuoc-to-lam-sap-tham-chinh-thuc-thai-lan-post963903.html,"<a href=""https://nhandan.vn/tong-bi-thu-chu-tich-nuoc-to-lam-sap-tham-chinh-thuc-thai-lan-post963903.html""><img src=""https://cdn.nhandan.vn/images/bcbe2803ab194a808fb954c534d9ecb2f3f1fa1813b43ec368c6d6eb2aac7b3a93c83b540dd43d556252c482e089fbe29ec817626dd832bf7543e617f795d20bf9403adc68c0e9fe7bb812b0a18ea93bb4db68b277b391126646593497f6c8578e086dd3ceb2c07498f2734fb6e47350b7ae13cda333b1a658a4aa09dbd85477/vna-potal-tong-bi-thu-chu-tich-nuoc-to-lam-dien-dam-voi-thu-tuong-australia-8723525.jpg.avif"" /></a><p>Nhận lời mời của Thủ tướng Vương quốc Thái Lan Anutin Charnvirakul và Phu nhân, Tổng Bí thư Ban Chấp hành Trung ương Đảng Cộng sản Việt Nam, Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam Tô Lâm và Phu nhân cùng Đoàn đại biểu cấp cao Việt Nam sẽ thăm chính thức <a href=""https://nhandan.vn/nam-2026-mang-y-nghia-dac-biet-trong-quan-he-song-phuong-viet-nam-thai-lan-post963322.html"">Thái Lan</a> từ ngày 27 đến 29/5/2026.</p><div style=""clear: both;""><ul><li><a href=""https://nhandan.vn/tang-cuong-tinh-huu-nghi-qua-hoat-dong-giao-luu-giua-hai-quan-viet-nam-thai-lan-post963878.html"">Tăng cường tình hữu nghị qua hoạt động giao lưu giữa hải quân Việt Nam-Thái Lan </a></li><li><a href=""https://nhandan.vn/nam-2026-mang-y-nghia-dac-biet-trong-quan-he-song-phuong-viet-nam-thai-lan-post963322.html"">Năm 2026 mang ý nghĩa đặc biệt trong quan hệ song phương Việt Nam-Thái Lan</a></li><li><a href=""https://nhandan.vn/tiep-tuc-quan-he-doi-tac-chien-luoc-toan-dien-viet-nam-thai-lan-phat-trien-thuc-chat-hieu-qua-post960980.html"">Tiếp tục quan hệ Đối tác chiến lược toàn diện Việt Nam-Thái Lan phát triển thực chất, hiệu quả</a></li><li><a href=""https://nhandan.vn/ky-niem-30-nam-ngay-thanh-lap-tong-lanh-su-quan-viet-nam-tai-khon-kaen-thai-lan-post957702.html"">Kỷ niệm 30 năm Ngày thành lập Tổng Lãnh sự quán Việt Nam tại Khon Kaen, Thái Lan</a></li><li><a href=""https://nhandan.vn/dai-su-quan-viet-nam-tai-thai-lan-thuc-day-hop-tac-giao-duc-giua-hai-nuoc-post950395.html"">Đại sứ quán Việt Nam tại Thái Lan thúc đẩy hợp tác giáo dục giữa hai nước</a></li></ul></div>",58:12.9
BaoNhanDan,"[Video] Đề xuất thu nhập tháng trên 28,6 triệu đồng mới phải nộp thuế",https://nhandan.vn/video-de-xuat-thu-nhap-thang-tren-286-trieu-dong-moi-phai-nop-thue-post963874.html,"<a href=""https://nhandan.vn/video-de-xuat-thu-nhap-thang-tren-286-trieu-dong-moi-phai-nop-thue-post963874.html""><img src=""https://cdn.nhandan.vn/images/e040f046debf39c256defc8f924458c69c7ee6276d9c8ef89186f1147e4edaeda122655bd958dad5af1e83261b9a48e7/thue.jpg.avif"" /></a><p>Bộ Tài chính vừa trình Chính phủ dự thảo Nghị định quy định một số điều về Luật thuế thu nhập cá nhân, trong đó đề xuất cụ thể mức giảm trừ gia cảnh với khoản chi phí y tế, giáo dục.</p><div style=""clear: both;""><ul><li><a href=""https://nhandan.vn/video-de-xuat-chi-gan-10000-ty-dong-mo-rong-quoc-lo-1a-tu-ha-tinh-den-hue-post963773.html"">[Video] Đề xuất chi gần 10.000 tỷ đồng mở rộng Quốc lộ 1A từ Hà Tĩnh đến Huế</a></li><li><a href=""https://nhandan.vn/video-nganh-thue-mo-chien-dich-lam-sach-ma-so-thue-thao-go-diem-nghen-kinh-doanh-post963344.html"">[Video] Ngành thuế mở chiến dịch ""Làm sạch mã số thuế-Tháo gỡ điểm nghẽn kinh doanh""</a></li><li><a href=""https://nhandan.vn/video-giam-sat-kiem-tra-trien-khai-xang-sinh-hoc-e10-post963208.html"">[Video] Giám sát, kiểm tra triển khai xăng sinh học E10</a></li><li><a href=""https://nhandan.vn/video-gia-gao-xuat-khau-phuc-hoi-rau-qua-huong-toi-muc-tieu-10-ty-usd-post962850.html"">[Video] Giá gạo xuất khẩu phục hồi, rau quả hướng tới mục tiêu 10 tỷ USD</a></li><li><a href=""https://nhandan.vn/video-tp-ho-chi-minh-sap-ra-mat-he-sinh-thai-trung-tam-tai-chinh-hang-hai-post962699.html"">[Video] TP Hồ Chí Minh sắp ra mắt hệ sinh thái trung tâm tài chính hàng hải </a></li></ul></div>",58:12.9
BaoNhanDan,[Video] Israel trục xuất các nhà hoạt động ở Dải Gaza sang Thổ Nhĩ Kỳ,https://nhandan.vn/video-israel-truc-xuat-cac-nha-hoat-dong-o-dai-gaza-sang-tho-nhi-ky-post963893.html,"<a href=""https://nhandan.vn/video-israel-truc-xuat-cac-nha-hoat-dong-o-dai-gaza-sang-tho-nhi-ky-post963893.html""><img src=""https://cdn.nhandan.vn/images/f147221a5d4d4ea3c18dcecc2784906992f807a7e5d5b956bdf254fae83c6e1dc0e7668a53c505d8cfb6f21e4f5feb9d84e4521323f1eae7f68017a36356e093/avatar-of-video-1192061.png.avif"" /></a><p>Israel ngày 21/5 bắt đầu trục xuất các nhà hoạt động tham gia đoàn tàu viện trợ hướng tới Dải Gaza sang Thổ Nhĩ Kỳ, sau vụ bắt giữ gây tranh cãi trên vùng biển quốc tế.</p><div style=""clear: both;""><ul><li><a href=""https://nhandan.vn/video-gan-100-nha-hoat-dong-nhan-dao-bi-israel-bat-giu-tren-bien-post962934.html"">[Video] Gần 100 nhà hoạt động nhân đạo bị Israel bắt giữ trên biển</a></li></ul></div>",58:12.9
BaoNhanDan,"Động đất tại Italia: Nhiều trường học đóng cửa, giao thông đình trệ",https://nhandan.vn/dong-dat-tai-italia-nhieu-truong-hoc-dong-cua-giao-thong-dinh-tre-post963935.html,"<a href=""https://nhandan.vn/dong-dat-tai-italia-nhieu-truong-hoc-dong-cua-giao-thong-dinh-tre-post963935.html""><img src=""https://cdn.nhandan.vn/images/66ceabde48941ca2d7467a12a0e0d2ddc1dfaedd086816b0cdc84fb87572fff372ccf13ef7b23950908e14707443eadc75260239b9c28b852149076d997a0a6c394e926fb9a992d1e51225014e32d8c823d124c8c00766227e57de5542e2f429/z7851737794725-6c3c5cc071e4352fec35f2a9f9ac3063-2915.jpg.avif"" /></a><p>Một trận động đất có cường độ 4,4 đã xảy ra sáng 21/5 (theo giờ địa phương) tại khu vực siêu núi lửa Campi Flegrei của Italy đã gây xáo trộn nghiêm trọng với đời sống người dân khu vực Naples và nhiều đô thị lân cận, buộc chính quyền địa phương phải triển khai hàng loạt biện pháp khẩn cấp nhằm bảo đảm an toàn.</p><div style=""clear: both;""><ul><li><a href=""https://radio.nhandan.vn/ban-tin-thoi-su-sang-21-4-2026-dong-dat-7-4-do-richter-rung-chuyen-nhat-ban-canh-bao-song-than-cao-3m-i3507"">Bản tin thời sự sáng 21/4/2026: Động đất 7,4 độ richter rung chuyển Nhật Bản, cảnh báo sóng thần cao 3m</a></li><li><a href=""https://nhandan.vn/nhieu-toa-nha-cao-tang-tai-ha-noi-bi-rung-lac-do-dong-dat-o-trung-quoc-post963115.html"">Nhiều tòa nhà cao tầng tại Hà Nội bị rung lắc do động đất ở Trung Quốc</a></li><li><a href=""https://nhandan.vn/nhat-ban-cai-tien-cong-nghe-the-nao-de-ung-pho-tot-hon-voi-dong-dat-song-than-post742517.html"">Nhật Bản cải tiến công nghệ thế nào để ứng phó tốt hơn với động đất, sóng thần?</a></li></ul></div>",58:12.9
BaoNhanDan,"[Video] Từ 1/7, chia sẻ tin sai sự thật trên mạng xã hội bị phạt đến 50 triệu đồng",https://nhandan.vn/video-tu-17-chia-se-tin-sai-su-that-tren-mang-xa-hoi-bi-phat-den-50-trieu-dong-post963876.html,"<a href=""https://nhandan.vn/video-tu-17-chia-se-tin-sai-su-that-tren-mang-xa-hoi-bi-phat-den-50-trieu-dong-post963876.html""><img src=""https://cdn.nhandan.vn/images/e040f046debf39c256defc8f924458c69c7ee6276d9c8ef89186f1147e4edaed3a27237a2f75e3a43ed1ada1dc8abe0db23c3db58a4aef14451f626c43412da4b5c3b503e2fcc11e87073be1e50c4cbbc2381094306107c33e4c998a37d06158/z7851221148666-65ec56fd23194e4fd658a4d48094cebe.jpg.avif"" /></a><p>Chính phủ vừa ban hành Nghị định số 174/2026 quy định xử phạt vi phạm hành chính trong lĩnh vực bưu chính, viễn thông, tần số vô tuyến điện, giao dịch điện tử và công nghệ thông tin. Nghị định có hiệu lực từ 1/7.</p><div style=""clear: both;""><ul><li><a href=""https://nhandan.vn/video-tien-si-duoc-cam-dau-duong-day-buon-lau-507-tan-caffeine-post963338.html"">[Video] Tiến sĩ dược cầm đầu đường dây buôn lậu 50,7 tấn caffeine</a></li><li><a href=""https://nhandan.vn/video-tp-ho-chi-minh-triet-pha-duong-day-san-xuat-hon-4-tan-bot-ngot-gia-nhan-hieu-ajinomoto-post962684.html"">[Video] TP Hồ Chí Minh triệt phá đường dây sản xuất hơn 4 tấn bột ngọt giả nhãn hiệu Ajinomoto </a></li><li><a href=""https://nhandan.vn/video-canh-sat-giao-thong-chot-chan-bat-doi-tuong-cuop-giat-tai-san-post962692.html"">[Video] Cảnh sát giao thông chốt chặn, bắt đối tượng cướp giật tài sản </a></li><li><a href=""https://nhandan.vn/video-tuyen-an-tu-chung-than-ve-toi-khung-bo-hoat-dong-nham-lat-do-chinh-quyen-nhan-dan-doi-voi-dao-minh-quan-post962257.html"">[Video] Tuyên án tù chung thân về tội khủng bố, hoạt động nhằm lật đổ chính quyền nhân dân đối với Đào Minh Quân</a></li><li><a href=""https://nhandan.vn/video-ngan-chan-gan-20000-san-pham-vi-pham-so-huu-tri-tue-my-pham-het-han-chuan-bi-dua-vao-tieu-thu-post961722.html"">[Video] Ngăn chặn gần 20.000 sản phẩm vi phạm sở hữu trí tuệ, mỹ phẩm hết hạn chuẩn bị đưa vào tiêu thụ</a></li></ul></div>",58:12.9
BaoNhanDan,Bài 2: An ninh mạng – nền tảng của niềm tin số trong chuyển đổi số quốc gia,https://nhandan.vn/bai-2-an-ninh-mang-nen-tang-cua-niem-tin-so-trong-chuyen-doi-so-quoc-gia-post963481.html,"<a href=""https://nhandan.vn/bai-2-an-ninh-mang-nen-tang-cua-niem-tin-so-trong-chuyen-doi-so-quoc-gia-post963481.html""><img src=""https://cdn.nhandan.vn/images/66ceabde48941ca2d7467a12a0e0d2dd5f8ca9b55cec1fa5a868d1146c24fc42a94bfd08a35ce0fab46faccb534299d7b7ae13cda333b1a658a4aa09dbd85477/phuong-1-11.png.avif"" /></a><p>Chuyển đổi số không chỉ là câu chuyện công nghệ hay hạ tầng, mà cốt lõi là xây dựng niềm tin số.</p><div style=""clear: both;""><ul><li><a href=""https://nhandan.vn/khong-co-an-toan-khong-co-chuyen-doi-so-ben-vung-post963350.html"">Không có an toàn – không có chuyển đổi số bền vững</a></li><li><a href=""https://nhandan.vn/tung-buoc-lam-chu-cac-cong-nghe-chien-luoc-khang-dinh-vi-the-viet-nam-trong-ky-nguyen-so-post962858.html"">Từng bước làm chủ các công nghệ chiến lược, khẳng định vị thế Việt Nam trong kỷ nguyên số</a></li><li><a href=""https://nhandan.vn/bai-toan-cap-bach-ve-an-toan-thong-tin-post945436.html"">Bài toán cấp bách về an toàn thông tin</a></li></ul></div>",58:12.9
BaoNhanDan,Mỹ điều thêm 5.000 binh sĩ tới Ba Lan,https://nhandan.vn/my-dieu-them-5000-binh-si-toi-ba-lan-post963932.html,"<a href=""https://nhandan.vn/my-dieu-them-5000-binh-si-toi-ba-lan-post963932.html""><img src=""https://cdn.nhandan.vn/images/66ceabde48941ca2d7467a12a0e0d2ddc1dfaedd086816b0cdc84fb87572fff3134fcdcbd3998448a9f3f3738b7f15367d40016d26bb41623b96ac38b8c52b9198e212be4488c545ee5a61230d0780fd376692da55993fa5d4917ca8855a6e3d/z7851710451581-5a8bfb0cda8440fe19cbdc8080b089bb-9994.jpg.avif"" /></a><p>Tổng thống Mỹ Donald Trump ngày 21/5 cho biết Washington sẽ điều động thêm 5.000 binh sĩ tới Ba Lan, động thái được xem là nhằm củng cố hiện diện quân sự của Mỹ tại Đông Âu.</p><div style=""clear: both;""><ul><li><a href=""https://nhandan.vn/my-giam-hien-dien-quan-su-tai-chau-au-post963421.html"">Mỹ giảm hiện diện quân sự tại châu Âu</a></li><li><a href=""https://nhandan.vn/chau-au-ung-dung-tri-tue-nhan-tao-nham-nang-cao-nang-luc-quoc-phong-post922264.html"">Châu Âu ứng dụng trí tuệ nhân tạo nhằm nâng cao năng lực quốc phòng</a></li><li><a href=""https://nhandan.vn/nato-nhom-hop-thao-luan-muc-tieu-chi-tieu-quoc-phong-va-ho-tro-ukraine-post915416.html"">NATO nhóm họp thảo luận mục tiêu chi tiêu quốc phòng và hỗ trợ Ukraine</a></li></ul></div>",58:12.9
BaoNhanDan,WHO ghi nhận thành quả của Việt Nam trong công tác phòng chống tác hại của thuốc lá,https://nhandan.vn/who-ghi-nhan-thanh-qua-cua-viet-nam-trong-cong-tac-phong-chong-tac-hai-cua-thuoc-la-post963933.html,"<a href=""https://nhandan.vn/who-ghi-nhan-thanh-qua-cua-viet-nam-trong-cong-tac-phong-chong-tac-hai-cua-thuoc-la-post963933.html""><img src=""https://cdn.nhandan.vn/images/66ceabde48941ca2d7467a12a0e0d2ddc1dfaedd086816b0cdc84fb87572fff3471d36a7bb3dc58f9ad9f32f2ddb070c6a3a68c9ca0fdbf1f01082f869dae4180613e5925044c6489e021935634eebc319baddd484fb4a92099448cb6c2a174c56a28c294403f7b94c02d85791dffe728cd18f408965fd8768e49fce99bb13cef4bc513c1fc7d947b4b5e53ba098b75e/vna-potal-dai-hoi-dong-y-te-the-gioi-lan-thu-79-tap-trung-vao-nhung-van-de-cap-bach-8768821-7674.jpg.avif"" /></a><p>Từ ngày 18-22/5 tại Geneva, đoàn đại biểu của Bộ Y tế do Tiến sĩ, Bác sĩ Vũ Mạnh Hà, Ủy viên Dự khuyết Trung ương Đảng, Thứ trưởng Thường trực Bộ Y tế làm Trưởng đoàn đã tham dự Đại hội đồng Y tế Thế giới lần thứ 79 (WHA79).</p><div style=""clear: both;""><ul><li><a href=""https://nhandan.vn/phong-chong-tac-hai-cua-thuoc-la-voi-hoc-sinh-pho-thong-post955740.html"">Phòng, chống tác hại của thuốc lá với học sinh phổ thông</a></li><li><a href=""https://nhandan.vn/can-co-cac-giai-phap-ngan-ngua-tac-hai-cua-thuoc-la-moi-nham-bao-ve-gioi-tre-post954298.html"">Cần có các giải pháp ngăn ngừa tác hại của thuốc lá mới nhằm bảo vệ giới trẻ</a></li><li><a href=""https://nhandan.vn/the-che-hoa-cac-quy-dinh-moi-trong-phong-chong-tac-hai-cua-thuoc-la-post950060.html"">Thể chế hóa các quy định mới trong phòng chống tác hại của thuốc lá</a></li><li><a href=""https://nhandan.vn/bao-ve-the-he-tre-viet-nam-truoc-tac-hai-cua-cac-san-pham-thuoc-la-moi-post925572.html"">Bảo vệ thế hệ trẻ Việt Nam trước tác hại của các sản phẩm thuốc lá mới</a></li></ul></div>",58:12.9
BaoNhanDan,[Video] Nga tuyên bố tiếp tục hỗ trợ Cuba trước sức ép từ Mỹ,https://nhandan.vn/video-nga-tuyen-bo-tiep-tuc-ho-tro-cuba-truoc-suc-ep-tu-my-post963890.html,"<a href=""https://nhandan.vn/video-nga-tuyen-bo-tiep-tuc-ho-tro-cuba-truoc-suc-ep-tu-my-post963890.html""><img src=""https://cdn.nhandan.vn/images/f147221a5d4d4ea3c18dcecc2784906992f807a7e5d5b956bdf254fae83c6e1dc0e7668a53c505d8cfb6f21e4f5feb9dd876128366d9dca1ec65f8ad4c687190/avatar-of-video-1192059.png.avif"" /></a><p>Nga ngày 21/5 khẳng định sẽ tiếp tục hỗ trợ Cuba trong bối cảnh Washington gia tăng sức ép đối với La Habana sau khi công bố cáo buộc hình sự nhằm vào cựu Chủ tịch Raul Castro.</p><div style=""clear: both;""><ul><li><a href=""https://nhandan.vn/video-nga-keu-goi-my-cham-dut-ngay-lap-tuc-lenh-cam-van-cuba-post945034.html"">[Video] Nga kêu gọi Mỹ chấm dứt ngay lập tức lệnh cấm vận Cuba </a></li><li><a href=""https://nhandan.vn/video-tong-thong-nga-v-putin-ca-ngoi-moi-quan-he-dac-biet-nga-cuba-post943801.html"">[Video] Tổng thống Nga V. Putin ca ngợi mối quan hệ đặc biệt Nga - Cuba </a></li><li><a href=""https://nhandan.vn/video-cac-hang-bay-nga-mo-chuyen-bay-so-tan-cong-dan-khoi-cuba-post942888.html"">[Video] Các hãng bay Nga mở chuyến bay sơ tán công dân khỏi Cuba </a></li><li><a href=""https://nhandan.vn/video-tong-thong-nga-v-putin-khang-dinh-sat-canh-cung-cuba-bao-ve-chu-quyen-post937319.html"">[Video] Tổng thống Nga V. Putin khẳng định sát cánh cùng Cuba bảo vệ chủ quyền</a></li></ul></div>",58:12.9
BaoNhanDan,[Video] Một số giải pháp tiết kiệm điện mùa nắng nóng,https://nhandan.vn/video-mot-so-giai-phap-tiet-kiem-dien-mua-nang-nong-post963863.html,"<a href=""https://nhandan.vn/video-mot-so-giai-phap-tiet-kiem-dien-mua-nang-nong-post963863.html""><img src=""https://cdn.nhandan.vn/images/24dee63f765a6ad2878d5634be1827ad53c971b83a8c146e8c93b7f1e522dd9c93db1682dcdf51802d8d1abaee88c78d6e61348f164c996d7e1a0d354d5e4762/dung00-00-12-14still001.png.avif"" /></a><p style=""text-align: justify;"">Bước vào cao điểm nắng nóng, nhu cầu sử dụng điện tăng mạnh. Việc sử dụng điện một cách hợp lý và tiết kiệm là rất cần thiết.</p><div style=""clear: both;""><ul><li><a href=""https://nhandan.vn/cung-ung-dien-truoc-ap-luc-phu-tai-tang-cao-post963618.html"">Cung ứng điện trước áp lực phụ tải tăng cao</a></li><li><a href=""https://nhandan.vn/van-dung-phap-ly-hieu-qua-vao-cong-tac-tiet-kiem-dien-post963491.html"">Vận dụng pháp lý hiệu quả vào công tác tiết kiệm điện</a></li></ul></div>",58:12.9
BaoNhanDan,Nuôi dưỡng văn hóa đọc trong môi trường quân ngũ,https://nhandan.vn/nuoi-duong-van-hoa-doc-trong-moi-truong-quan-ngu-post963931.html,"<a href=""https://nhandan.vn/nuoi-duong-van-hoa-doc-trong-moi-truong-quan-ngu-post963931.html""><img src=""https://cdn.nhandan.vn/images/bc26a4e245eedfa8955be98011a8ed4d6b0d550886165bfd7672e5a78bb4b83d43e3ee2d946d1621c062e50e323dd5992b8be961d7525db08dab4fb4d16cf27e03df49327e6564595e8c144d43ef1aabdd01ef8c11c7667fe7052e32df73e019/z7472012703720-18ebed2cb9468ff3202e78c88d9ba6de-7009-7939.jpg.avif"" /></a><p><a href=""https://nhandan.vn/giup-chien-si-moi-quen-dan-moi-truong-quan-ngu-post947441.html"" target=""_blank"">Môi trường quân ngũ</a> luôn có cường độ huấn luyện cao, nhiệm vụ dày đặc và đời sống kỷ luật nghiêm ngặt, song văn hóa đọc vẫn được nuôi dưỡng bền bỉ. Từ thư viện, tủ sách đơn vị đến những giờ đọc sách cuối tuần, nhiều cán bộ, chiến sĩ đã hình thành thói quen đọc sách. </p><div style=""clear: both;""><ul><li><a href=""https://nhandan.vn/truyen-lua-van-hoa-doc-trong-cong-dong-post959995.html"">Truyền lửa văn hóa đọc trong cộng đồng</a></li><li><a href=""https://nhandan.vn/lan-toa-van-hoa-doc-trong-cong-dong-post958000.html"">Lan tỏa văn hóa đọc trong cộng đồng</a></li><li><a href=""https://nhandan.vn/nhung-cach-lam-hay-cho-van-hoa-doc-post959769.html"">Những cách làm hay cho văn hóa đọc</a></li></ul></div>",58:12.9
